Game Id,points,result,attendance,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,personal_rebounds,player_turnovers,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct
d5df1a08-9da6-4a99-967a-4a653c4612cd,109,loss,20112,4:00:00,40,88,45.5,11,34,32.4,29,54,53.7,7,18,19,94.7,9,30,29,8,8,2.42,16,0,0,109,9,15,0,10,8,0,0,0,0,52,5,3,47,39,12,-6,51.7,32,48,26,54.2,96.36,56.6,10,18,0,127,93.8,115.601125854443,109.702093397746,0,115,99.36,99.48,18:13,1.16,1.1,0,16,12,6,50.0,8,4,50.0
42c5bcae-c4d9-4e52-b094-30a9b961d8c7,112,win,16150,4:00:00,43,91,47.3,11,37,29.7,32,54,59.3,4,15,17,88.2,9,33,20,9,9,1.67,14,0,0,112,14,18,0,18,8,0,0,0,0,50,7,1,50,42,12,3,53.3,18,42,25,59.5,98.48,56.9,11,21,0,133,92.6,107.410327158061,110.366574694521,0,109,101.48,101.48,22:30,1.07,1.1,0,14,9,7,77.8,9,5,55.6
0741e050-f074-4003-aa38-a76388f4b12d,104,win,19257,4:00:00,39,90,43.3,10,36,27.8,29,54,53.7,5,16,24,66.7,12,37,25,10,5,2.08,18,0,0,104,16,19,2,17,9,0,1,0,0,58,7,2,58,49,12,8,48.9,22,50,29,58.0,100.56,51.7,11,22,1,120,84.7,90.6344410876133,101.404056162246,0,96,102.56,105.92,17:20,0.94,1.01,0,18,11,8,72.7,20,7,35.0
dcf11d5c-c682-4107-8bde-d91e9d01afb2,122,win,19156,4:25:00,47,96,49.0,12,41,29.3,35,55,63.6,3,16,18,88.9,16,37,22,5,7,1.38,12,0,0,122,0,17,1,16,8,0,0,0,0,62,6,2,61,53,16,9,55.2,17,43,31,72.1,103.92,58.7,10,19,2,146,99.6,108.82126348228,116.279069767442,0,113,104.92,103.84,38:51,1.08,1.16,0,12,12,6,50.0,2,0,0.0
2708b24f-887e-4aa0-adfb-b49f01546c4f,94,loss,15886,4:00:00,37,98,37.8,7,33,21.2,30,65,46.2,6,13,23,56.5,17,42,19,6,6,1.27,16,0,0,94,16,19,0,12,7,0,0,0,0,58,7,0,66,59,15,-25,41.3,32,56,29,51.8,108.12,43.5,0,22,1,98,62.8,112.306530766327,88.5789672069356,0,119,106.12,105.96,00:00,1.12,0.89,0,16,14,8,57.1,16,7,43.8
3896bcc6-e9c4-4fe3-b4ea-84c7ca326ed2,105,win,12881,4:00:00,42,99,42.4,10,30,33.3,32,69,46.4,7,11,15,73.3,16,36,13,8,6,1.3,18,0,0,105,0,18,0,15,9,0,0,0,0,56,5,4,61,52,10,2,47.5,37,60,28,46.7,105.6,49.7,5,12,3,100,77.0,97.6488433826318,105.421686746988,0,103,99.6,105.48,5:10,1.03,1.05,0,18,16,8,50.0,1,0,0.0
a1ce2345-56e1-489e-8bd8-48d8638c24a2,112,loss,14650,4:00:00,43,88,48.9,13,32,40.6,30,56,53.6,4,13,16,81.3,12,31,26,6,5,1.73,26,0,1,112,15,11,1,10,6,0,0,0,0,50,5,1,49,43,15,-8,56.3,32,45,25,55.6,95.04,58.9,5,20,4,119,86.4,121.359223300971,113.085621970921,0,120,99.04,98.88,5:01,1.21,1.13,0,26,15,5,33.3,8,6,75.0
48e13195-522a-4d51-bafc-52f708902d6a,109,loss,13425,4:00:00,41,84,48.8,13,30,43.3,28,54,51.9,7,14,20,70.0,3,38,30,3,3,2.31,17,0,1,109,5,13,0,6,8,0,0,0,0,46,6,2,49,41,13,-14,56.5,48,44,23,52.3,92.8,58.7,5,18,1,118,84.0,117.861249520889,106.031128404669,0,123,102.8,104.36,3:42,1.2,1.06,0,17,4,4,100.0,7,2,28.6
018d12d0-ba30-47fc-9eb0-730a4cc7ca84,119,win,18064,4:00:00,45,93,48.4,15,46,32.6,30,47,63.8,2,14,16,87.5,12,35,27,15,3,1.69,15,0,0,119,18,13,0,24,8,0,0,0,0,52,7,1,55,47,16,26,56.5,37,39,26,66.7,100.04,59.5,27,16,0,144,104.0,92.3718712753278,114.37908496732,0,93,104.04,100.68,33:30,0.89,1.14,0,15,15,6,40.0,11,6,54.5
5f412c60-acc6-4e52-81a8-5deb176b56af,83,loss,18997,4:00:00,29,82,35.4,9,41,22.0,20,41,48.8,4,16,20,80.0,11,33,17,12,8,0.89,14,0,0,83,10,10,1,15,5,1,0,1,0,32,5,0,49,44,19,-24,40.9,30,29,16,55.2,90.8,45.7,11,21,1,91,58.1,105.647709320695,83.1663326653307,0,107,99.8,101.28,15:05,1.07,0.83,1,15,11,3,27.3,10,4,40.0
0a8659a7-7115-4d3d-8ed5-5847ea305c08,118,win,14483,4:00:00,47,82,57.3,14,28,50.0,33,54,61.1,2,10,15,66.7,7,30,33,7,10,2.2,21,0,0,118,21,6,0,17,5,0,0,0,0,58,4,1,42,37,15,5,65.9,48,43,29,67.4,88.6,66.6,20,22,0,149,105.0,115.589198036007,122.153209109731,0,113,96.6,97.76,42:08,1.17,1.22,0,21,8,3,37.5,12,10,83.3
afcd05e4-a1b2-4577-a0ce-a816294fcd61,92,loss,17272,4:00:00,31,92,33.7,13,40,32.5,18,52,34.6,7,17,20,85.0,14,30,21,7,5,1.62,15,0,0,92,8,16,0,12,10,0,0,0,0,26,7,3,54,44,13,-12,40.8,23,39,13,33.3,100.8,45.6,4,17,2,87,63.8,106.776180698152,92.184368737475,0,104,99.8,97.4,5:04,1.04,0.92,0,15,15,7,46.7,9,3,33.3
96f02be0-067b-4177-a9ad-136d75d65dc6,121,loss,19800,4:00:00,44,87,50.6,13,34,38.2,31,53,58.5,6,20,31,64.5,15,24,21,9,1,1.62,25,0,1,121,17,17,0,25,13,0,2,0,0,50,11,2,52,39,13,-6,58.0,29,41,25,61.0,100.64,60.1,9,23,4,114,92.4,130.658436213992,122.668288726683,0,127,98.64,97.2,27:51,1.29,1.23,0,25,15,7,46.7,9,7,77.8
13b2dec7-72b5-4d0f-9899-54b766558494,91,win,19432,4:00:00,31,81,38.3,10,38,26.3,21,43,48.8,3,19,22,86.4,9,30,17,10,4,1.55,19,0,0,91,6,10,0,20,5,0,0,1,1,36,3,2,44,39,11,2,44.4,32,34,18,52.9,90.68,50.2,4,16,2,91,66.9,92.7856547122602,98.1873111782477,0,89,92.68,95.92,4:56,0.96,0.98,2,21,7,4,57.1,7,2,28.6
9397c3e5-3acf-4d8d-859b-9adf776f0d04,114,win,18997,4:00:00,43,83,51.8,15,31,48.4,28,52,53.8,2,13,17,76.5,9,37,28,6,5,2.0,16,0,0,114,19,7,2,19,3,0,0,0,0,42,3,0,49,46,14,8,60.8,34,37,21,56.8,90.48,63.0,14,17,4,140,97.6,105.367793240557,116.947066064834,0,106,97.48,100.6,41:40,1.09,1.17,0,16,7,3,42.9,12,7,58.3
e8b5358b-7da3-4903-b464-abab7292cc11,120,win,16901,4:00:00,47,97,48.5,15,35,42.9,32,62,51.6,3,11,13,84.6,15,36,21,6,1,1.75,19,0,0,120,6,14,1,15,12,0,0,0,0,52,8,4,63,51,12,20,56.2,30,48,26,54.2,102.72,58.4,21,17,1,130,93.2,101.999184006528,119.142176330421,0,100,100.72,98.04,46:28,0.99,1.19,0,19,14,4,28.6,2,2,100.0
82d3bb09-3377-4749-9719-e39cca85b5d5,106,win,19559,4:00:00,42,88,47.7,14,36,38.9,28,52,53.8,7,8,12,66.7,4,35,23,10,2,2.09,21,1,0,106,10,5,2,11,11,0,3,1,0,46,5,6,50,39,11,4,55.7,28,39,23,59.0,93.28,56.8,7,17,0,105,81.0,97.1428571428571,103.63707469691,0,102,102.28,105.0,19:04,1.0,1.04,1,22,5,2,40.0,8,4,50.0
b72a3253-36e3-40d6-8536-a2ee04d463dc,89,loss,16088,4:00:00,35,85,41.2,7,32,21.9,28,53,52.8,7,12,18,66.7,9,39,19,7,5,0.83,19,0,0,89,10,15,0,5,8,0,1,0,0,50,5,3,56,48,23,-26,45.3,40,47,25,53.2,92.92,47.9,2,19,3,81,52.3,110.789980732177,83.2398054620277,0,115,106.92,103.8,00:11,1.08,0.83,0,19,9,7,77.8,4,4,100.0
a7d6c9a9-9cb3-4fdf-8cbc-7ca3bfc15402,124,win,14583,4:00:00,47,90,52.2,19,40,47.5,28,50,56.0,4,11,14,78.6,14,35,29,9,1,3.22,14,0,0,124,9,16,2,16,4,0,0,0,0,44,4,0,53,49,9,29,62.8,63,39,22,56.4,96.16,64.5,32,15,0,154,114.3,104.717813051146,133.104336625161,0,95,93.16,90.72,47:13,1.02,1.33,0,14,12,5,41.7,5,3,60.0
ecbdd253-9fa1-4653-9025-adaf8ccf23d9,90,loss,17899,4:00:00,29,81,35.8,11,34,32.4,18,47,38.3,4,21,21,100.0,9,35,16,7,7,0.84,15,0,0,90,13,6,1,20,8,0,1,0,0,32,3,5,52,44,19,-10,42.6,20,34,16,47.1,90.24,49.9,4,20,1,93,59.8,99.8402555910543,88.8976689055709,0,100,101.24,100.16,3:42,0.99,0.89,0,15,10,3,30.0,9,5,55.6
284c2727-6d4b-4583-b2dd-990738c08c1a,92,loss,17186,4:00:00,32,83,38.6,16,40,40.0,16,43,37.2,6,12,16,75.0,7,35,18,6,3,1.38,18,0,0,92,6,6,1,15,7,0,0,0,0,28,6,1,49,42,13,-6,48.2,34,29,14,48.3,90.04,51.1,11,16,1,85,61.0,103.37552742616,94.8062654575433,0,98,97.04,94.8,25:10,1.01,0.95,0,18,7,2,28.6,5,3,60.0
5bb41f6f-dd08-416b-870f-d8f40ece0a89,105,win,13914,4:00:00,39,84,46.4,10,28,35.7,29,56,51.8,3,17,25,68.0,6,36,23,9,4,4.6,22,0,0,105,7,5,1,9,8,0,2,0,0,44,7,1,50,42,5,5,52.4,34,41,22,53.7,95.0,55.3,9,25,0,123,87.7,106.428267347808,110.526315789474,0,100,95.0,93.96,12:19,1.05,1.11,0,22,5,2,40.0,4,3,75.0
